carList
52	48	20	18.0	960.0	864.0	0.35
53	52	15	15.0	780.0	780.0	0.37
6	44	20	17.0	880.0	748.0	0.39
19	24	40	20.0	960.0	480.0	0.37
50	40	40	40.0	1600.0	1600.0	0.33

3 parameter drive
8	60	60
0	80	65
4	110	30
6	125	45
11	700	70
12	72	55
15	21	69
19	200	45
59	150	50

fuel exceptions for 3 parameter drive
FuelException: no fuel remaining for id = 8
FuelException: no fuel remaining for id = 11

remaining fuel updates post 3 param drive
0	20	40	20.666666666666668	800.0	413.33333333333337	0.3
1	24	40	20.0	960.0	480.0	0.3
2	28	30	28.0	840.0	784.0	0.34
3	32	30	12.0	960.0	384.0	0.35
4	36	30	4.472222222222222	1080.0	161.0	0.31
5	40	25	12.0	1000.0	480.0	0.32
6	44	20	14.869318181818182	880.0	654.25	0.39
7	48	15	4.0	720.0	192.0	0.37
8	52	15	0.0	780.0	0.0	0.36
9	20	40	25.0	800.0	500.0	0.32
10	24	40	20.0	960.0	480.0	0.3
11	28	30	0.0	840.0	0.0	0.3
12	32	30	9.9375	960.0	318.0	0.32
13	36	30	6.0	1080.0	216.0	0.32
14	40	25	12.0	1000.0	480.0	0.33
15	44	20	16.451136363636365	880.0	723.8500000000001	0.37
16	48	15	4.0	720.0	192.0	0.34
17	52	15	1.0	780.0	52.0	0.32
18	20	40	25.0	800.0	500.0	0.35
19	24	40	13.75	960.0	330.0	0.37
20	28	30	28.0	840.0	784.0	0.31
21	32	30	12.0	960.0	384.0	0.29
22	36	30	6.0	1080.0	216.0	0.32
23	40	25	12.0	1000.0	480.0	0.33
24	44	20	17.0	880.0	748.0	0.34
25	48	15	4.0	720.0	192.0	0.36
26	52	15	1.0	780.0	52.0	0.31
27	20	20	20.0	400.0	400.0	0.39
28	24	15	14.0	360.0	336.0	0.38
29	28	15	14.5	420.0	406.0	0.24
30	32	40	39.0	1280.0	1248.0	0.22
31	36	40	1.0	1440.0	36.0	0.27
32	40	20	19.0	800.0	760.0	0.28
33	44	15	10.0	660.0	440.0	0.3
34	48	15	9.0	720.0	432.0	0.31
35	52	40	39.0	2080.0	2028.0	0.42
36	20	40	39.0	800.0	780.0	0.41
37	24	20	19.0	480.0	456.0	0.19
38	28	15	5.0	420.0	140.0	0.32
39	32	15	0.0	480.0	0.0	0.34
40	36	40	22.0	1440.0	792.0	0.32
41	40	40	0.025	1600.0	1.0	0.35
42	44	20	13.0	880.0	572.0	0.27
43	48	15	12.5	720.0	600.0	0.19
44	52	15	9.1	780.0	473.2	0.22
45	20	40	40.0	800.0	800.0	0.18
46	24	40	3.0	960.0	72.0	0.36
47	28	20	10.0	560.0	280.0	0.33
48	32	15	14.0	480.0	448.0	0.38
49	36	15	8.0	540.0	288.0	0.31
50	40	40	40.0	1600.0	1600.0	0.33
51	44	40	33.5	1760.0	1474.0	0.32
52	48	20	18.0	960.0	864.0	0.35
53	52	15	15.0	780.0	780.0	0.37

2 parameter drive
26	100
22	50
27	121
30	210
33	58
49	288
37	42
48	85
44	473.2
58	202.4

fuel exceptions for 2 parameter drive
FuelException: no fuel remaining for id = 26
FuelException: no fuel remaining for id = 49
FuelException: no fuel remaining for id = 44

remaining fuel updates post 2 param drive
0	20	40	20.666666666666668	800.0	413.33333333333337	0.3
1	24	40	20.0	960.0	480.0	0.3
2	28	30	28.0	840.0	784.0	0.34
3	32	30	12.0	960.0	384.0	0.35
4	36	30	4.472222222222222	1080.0	161.0	0.31
5	40	25	12.0	1000.0	480.0	0.32
6	44	20	14.869318181818182	880.0	654.25	0.39
7	48	15	4.0	720.0	192.0	0.37
8	52	15	0.0	780.0	0.0	0.36
9	20	40	25.0	800.0	500.0	0.32
10	24	40	20.0	960.0	480.0	0.3
11	28	30	0.0	840.0	0.0	0.3
12	32	30	9.9375	960.0	318.0	0.32
13	36	30	6.0	1080.0	216.0	0.32
14	40	25	12.0	1000.0	480.0	0.33
15	44	20	16.451136363636365	880.0	723.8500000000001	0.37
16	48	15	4.0	720.0	192.0	0.34
17	52	15	1.0	780.0	52.0	0.32
18	20	40	25.0	800.0	500.0	0.35
19	24	40	13.75	960.0	330.0	0.37
20	28	30	28.0	840.0	784.0	0.31
21	32	30	12.0	960.0	384.0	0.29
22	36	30	4.611111111111111	1080.0	166.0	0.32
23	40	25	12.0	1000.0	480.0	0.33
24	44	20	17.0	880.0	748.0	0.34
25	48	15	4.0	720.0	192.0	0.36
26	52	15	0.0	780.0	0.0	0.31
27	20	20	13.95	400.0	279.0	0.39
28	24	15	14.0	360.0	336.0	0.38
29	28	15	14.5	420.0	406.0	0.24
30	32	40	32.4375	1280.0	1038.0	0.22
31	36	40	1.0	1440.0	36.0	0.27
32	40	20	19.0	800.0	760.0	0.28
33	44	15	8.681818181818182	660.0	382.0	0.3
34	48	15	9.0	720.0	432.0	0.31
35	52	40	39.0	2080.0	2028.0	0.42
36	20	40	39.0	800.0	780.0	0.41
37	24	20	17.25	480.0	414.0	0.19
38	28	15	5.0	420.0	140.0	0.32
39	32	15	0.0	480.0	0.0	0.34
40	36	40	22.0	1440.0	792.0	0.32
41	40	40	0.025	1600.0	1.0	0.35
42	44	20	13.0	880.0	572.0	0.27
43	48	15	12.5	720.0	600.0	0.19
44	52	15	0.0	780.0	0.0	0.22
45	20	40	40.0	800.0	800.0	0.18
46	24	40	3.0	960.0	72.0	0.36
47	28	20	10.0	560.0	280.0	0.33
48	32	15	11.34375	480.0	363.0	0.38
49	36	15	0.0	540.0	0.0	0.31
50	40	40	40.0	1600.0	1600.0	0.33
51	44	40	33.5	1760.0	1474.0	0.32
52	48	20	18.0	960.0	864.0	0.35
53	52	15	15.0	780.0	780.0	0.37

idle
31	240
17	200
62	100

fuel exceptions for idle
FuelException: no fuel remaining for id = 31
FuelException: no fuel remaining for id = 17

remaining fuel updates post idle
0	20	40	20.666666666666668	800.0	413.33333333333337	0.3
1	24	40	20.0	960.0	480.0	0.3
2	28	30	28.0	840.0	784.0	0.34
3	32	30	12.0	960.0	384.0	0.35
4	36	30	4.472222222222222	1080.0	161.0	0.31
5	40	25	12.0	1000.0	480.0	0.32
6	44	20	14.869318181818182	880.0	654.25	0.39
7	48	15	4.0	720.0	192.0	0.37
8	52	15	0.0	780.0	0.0	0.36
9	20	40	25.0	800.0	500.0	0.32
10	24	40	20.0	960.0	480.0	0.3
11	28	30	0.0	840.0	0.0	0.3
12	32	30	9.9375	960.0	318.0	0.32
13	36	30	6.0	1080.0	216.0	0.32
14	40	25	12.0	1000.0	480.0	0.33
15	44	20	16.451136363636365	880.0	723.8500000000001	0.37
16	48	15	4.0	720.0	192.0	0.34
17	52	15	0.0	780.0	0.0	0.32
18	20	40	25.0	800.0	500.0	0.35
19	24	40	13.75	960.0	330.0	0.37
20	28	30	28.0	840.0	784.0	0.31
21	32	30	12.0	960.0	384.0	0.29
22	36	30	4.611111111111111	1080.0	166.0	0.32
23	40	25	12.0	1000.0	480.0	0.33
24	44	20	17.0	880.0	748.0	0.34
25	48	15	4.0	720.0	192.0	0.36
26	52	15	0.0	780.0	0.0	0.31
27	20	20	13.95	400.0	279.0	0.39
28	24	15	14.0	360.0	336.0	0.38
29	28	15	14.5	420.0	406.0	0.24
30	32	40	32.4375	1280.0	1038.0	0.22
31	36	40	0.0	1440.0	0.0	0.27
32	40	20	19.0	800.0	760.0	0.28
33	44	15	8.681818181818182	660.0	382.0	0.3
34	48	15	9.0	720.0	432.0	0.31
35	52	40	39.0	2080.0	2028.0	0.42
36	20	40	39.0	800.0	780.0	0.41
37	24	20	17.25	480.0	414.0	0.19
38	28	15	5.0	420.0	140.0	0.32
39	32	15	0.0	480.0	0.0	0.34
40	36	40	22.0	1440.0	792.0	0.32
41	40	40	0.025	1600.0	1.0	0.35
42	44	20	13.0	880.0	572.0	0.27
43	48	15	12.5	720.0	600.0	0.19
44	52	15	0.0	780.0	0.0	0.22
45	20	40	40.0	800.0	800.0	0.18
46	24	40	3.0	960.0	72.0	0.36
47	28	20	10.0	560.0	280.0	0.33
48	32	15	11.34375	480.0	363.0	0.38
49	36	15	0.0	540.0	0.0	0.31
50	40	40	40.0	1600.0	1600.0	0.33
51	44	40	33.5	1760.0	1474.0	0.32
52	48	20	18.0	960.0	864.0	0.35
53	52	15	15.0	780.0	780.0	0.37
